# index clusteringCoefficient averagePathLength inDegreeMean outDegreeMean
1 0.9312518291912742 5.08447028117213 1.8455284552845532 1.845528455284553
2 0.8139881377798579 4.7688595785748715 3.265000000000001 3.2650000000000015
3 0.7154560653703794 3.9153824119163563 5.949999999999999 5.949999999999998
4 0.662185278841596 3.166547323196161 9.380000000000004 9.38
5 0.6211337886463592 2.7427457351746596 13.934999999999999 13.935
6 0.562425394455841 2.34473205783049 18.754999999999985 18.755000000000006
7 0.4686690209382647 2.1309497515185267 23.535000000000004 23.535
8 0.42739318871645926 1.9663087948598248 28.05000000000001 28.05
9 0.3841737614148284 1.8695383457838455 32.285 32.28500000000002
10 0.37741375757536955 1.8312023151802135 35.14499999999999 35.14499999999999
11 0.3808764582799904 1.8153982346968007 37.20000000000001 37.19999999999999
12 0.38173555168646794 1.8049150723651441 37.825 37.82500000000002
13 0.3795743972717658 1.8027559768953847 38.40500000000002 38.404999999999994
14 0.38193440898626674 1.8030927033957564 38.474999999999994 38.47500000000001
15 0.3786053756185334 1.8074349442379178 38.63 38.62999999999998
16 0.3772979082321188 1.8066145365978736 38.715 38.714999999999996
17 0.3736589068825915 1.8066268748086922 38.81000000000002 38.80999999999999
18 0.374042847503374 1.8059891847770673 38.87500000000001 38.875
19 0.37788967611336033 1.8011172329354126 39.100000000000044 39.1
20 0.3717051282051282 1.805863488295752 39.28 39.28000000000001
21 0.3710226045883941 1.8061917628342712 39.25500000000003 39.25499999999999
22 0.3705576923076923 1.8058887401833301 39.305000000000014 39.30500000000004
23 0.37102294197031066 1.8058129845205921 39.30999999999999 39.30999999999997
24 0.3710718623481781 1.8059296482412053 39.52 39.519999999999996
25 0.36919197031039114 1.8063567839196017 39.495000000000026 39.49499999999999
26 0.36691562774457487 1.8016582914572845 39.59999999999997 39.59999999999998
27 0.36984851551956793 1.8009045226130618 39.68 39.68
28 0.3676491228070177 1.8010552763819114 39.675000000000004 39.675000000000004
29 0.3679784075573553 1.8010552763819097 39.680000000000014 39.67999999999997
30 0.36631241565452105 1.8008291457286436 39.70499999999996 39.70499999999998
31 0.36797908232118737 1.8008793969849273 39.67500000000001 39.67500000000001
32 0.3648549257759782 1.8008793969849262 39.68 39.67999999999999
33 0.36444838056680173 1.8010301507537747 39.67000000000001 39.67
34 0.36985526315789485 1.8006281407035198 39.73500000000001 39.73500000000001
35 0.3693404183535762 1.8005778894472377 39.73000000000002 39.72999999999997
36 0.36722435897435873 1.800628140703519 39.730000000000004 39.73000000000001
37 0.3694146423751685 1.8006532663316575 39.699999999999974 39.69999999999998
38 0.36468117408906914 1.800527638190954 39.73000000000002 39.72999999999997
39 0.36637483130904225 1.800804020100505 39.699999999999996 39.69999999999998
40 0.3670556680161943 1.8007537688442208 39.69999999999999 39.70000000000001
41 0.3640809716599194 1.8007788944723575 39.70999999999997 39.71000000000002
42 0.365257085020243 1.800829145728647 39.66499999999999 39.66499999999998
43 0.36809640916219877 1.8007537688442226 39.710000000000015 39.709999999999994
44 0.3697405533063427 1.8007537688442232 39.665 39.665
45 0.36784278002699056 1.80077889447236 39.699999999999996 39.70000000000002
46 0.36693690958164604 1.8009547738693445 39.710000000000015 39.71
47 0.36697773279352225 1.800954773869348 39.69999999999998 39.69999999999999
48 0.36781174089068797 1.800703517587941 39.73499999999998 39.73500000000001
49 0.36397165991902886 1.8007788944723633 39.690000000000005 39.68999999999996
50 0.366811403508772 1.800753768844222 39.69 39.68999999999999
51 0.36446963562753026 1.800477386934671 39.72499999999997 39.725
52 0.3659197031039136 1.8007286432160818 39.684999999999995 39.68500000000002
53 0.36571187584345466 1.800929648241209 39.684999999999974 39.68499999999998
54 0.3688333333333334 1.800728643216079 39.68499999999999 39.68499999999998
55 0.36702192982456133 1.8007286432160825 39.695 39.694999999999986
56 0.36657388663967644 1.801080402010054 39.65 39.649999999999984
57 0.36855802968960844 1.8006030150753753 39.72499999999999 39.724999999999966
58 0.3661036674326145 1.8007788944723604 39.684999999999974 39.685
59 0.3677516869095816 1.801155778894471 39.65999999999999 39.659999999999975
60 0.36874548637706506 1.800854271356789 39.71000000000002 39.71
61 0.3664760458839405 1.8007286432160767 39.70999999999999 39.709999999999994
62 0.36815924426450736 1.8010301507537685 39.66999999999999 39.66999999999997
63 0.3672061403508773 1.8008793969849184 39.705 39.704999999999984
64 0.36767510121457514 1.8007286432160847 39.7 39.69999999999997
65 0.3662020917678815 1.8007286432160796 39.68499999999998 39.685
66 0.3669217273954115 1.800854271356785 39.665000000000006 39.66499999999999
67 0.36585020242914973 1.8007286432160805 39.68500000000001 39.68499999999998
68 0.3683046558704454 1.8007286432160812 39.72000000000002 39.71999999999999
69 0.36804082321187614 1.8007035175879382 39.71999999999997 39.720000000000006
70 0.3644197031039137 1.8007788944723626 39.72000000000001 39.71999999999999
