# Iteration newS newE bestS bestE rejectS rejectE
0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
1 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
2 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
3 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
4 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
5 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
6 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
7 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
8 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
9 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
10 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
11 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
12 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
13 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
14 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
15 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
16 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
17 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
18 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
19 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0 0.641032526033602 45.0 13.0
